coGN_ReadoutComponent1_Feature62_fold0,coGN_ReadoutComponent2_Feature1_fold0,coGN_ReadoutComponent5_Feature7_fold0,coGN_ReadoutComponent1_Feature73_fold0,coGN_ReadoutComponent1_Feature117_fold0,coGN_ReadoutComponent1_Feature71_fold0,coGN_ReadoutComponent1_Feature3_fold0,coGN_ReadoutComponent2_Feature47_fold0,coGN_ReadoutComponent4_Feature62_fold0,coGN_ReadoutComponent3_Feature47_fold0,target
-1.4091606,-1.0033553,-0.112482816,-0.54761565,-1.8777456,-0.62409514,-1.0945518,-1.5043675,-0.06487144,-1.6097342,0.78
7.4459276,0.41051936,,-1.3726201,0.7358503,0.5116189,0.44798145,-1.8084811,0.43272212,0.9404199,2.3
-1.7458291,-0.7412194,-0.4273867,-2.5946367,0.8392068,-0.26379588,-0.41644216,-1.3847876,-0.4000068,-1.7291791,1.0
-0.28186667,-0.6209849,-0.4509438,1.7844242,-1.8892031,-2.1093614,-0.5744087,-0.6907904,-0.42115343,-1.7572335,0.72
0.04737547,-2.0532181,,-0.77409846,0.25393385,-0.92970896,-0.83182156,0.3552299,-0.2993889,0.09495769,1.68
4.0915666,-3.538704,-0.65617,0.45659,-1.5956887,-0.78570616,-0.45862812,-0.08862298,2.6968184,3.8346574,2.5
-0.6878945,0.2649165,-0.103957444,-0.962562,-0.23603506,-1.5531244,-0.89918065,-1.6141523,-0.45443353,-1.6290071,0.32
0.7739607,-0.4248117,,0.19163886,-1.3942636,-2.0921698,-1.3409851,-0.83062136,-0.27679515,0.09882864,1.26
2.1268287,-1.3105512,,-3.2503455,1.1537622,1.6206752,0.21762386,-0.7968157,-0.45390034,-0.056288235,2.2
-0.36333653,-0.40765613,-0.0064655542,-3.0827756,2.297323,1.2534063,-0.118653916,-1.1315334,-0.089316964,-1.5316422,1.22
9.670316,-2.5496888,-0.068639494,-4.2616606,5.608109,1.6254392,2.0917697,1.115174,4.1332774,3.228798,3.26
3.6129081,-2.958012,-0.40830654,0.3481867,0.5273242,-1.2408304,-0.09446985,-0.38021994,-0.9537913,-0.52517724,1.52
-0.4148798,-0.79599303,,3.448914,-1.438229,0.08675611,-0.8326485,-0.7664276,0.12262486,0.63586086,1.74
-0.6993112,-2.728149,-0.4015853,-0.53082204,-0.738228,-1.8408074,-1.2869995,0.0085301995,-0.20076232,-0.39070717,0.76
0.34085214,0.13843812,,-1.6382881,0.10681684,-1.4812431,-1.1044194,-1.5942358,-0.33618462,-0.63765365,0.06
1.5947018,0.23483533,0.012626231,0.09464594,2.2025363,1.0683448,-0.10502212,-1.6755265,-0.1322789,0.017770424,1.54
9.715621,-3.678945,-0.04021524,-2.3354545,6.5235667,2.573493,3.8598607,0.62939,2.5893347,1.2728603,3.88
-0.094019234,-0.06747638,-0.35371843,-1.8496842,0.6966541,-0.96503234,-0.8624603,-1.1105144,-0.42052904,-0.19455901,0.62
-0.18239118,0.57580143,-0.37469167,0.3991134,-1.8569883,-1.7545468,-0.66347915,-1.4063481,-0.20902126,-0.4806832,0.46
0.5377548,-0.90364003,-0.47568733,-2.114969,0.54176396,-0.9307525,-1.0961993,-1.5365235,-0.27597985,-0.09406155,1.4
3.2325008,0.15373394,,-0.3406996,-0.08297081,0.118507445,-0.76964796,-2.046441,-0.38183677,-0.74200827,0.86
3.7351873,-0.46547437,-0.15023477,1.9962857,-1.6562014,-1.6014462,-1.4828511,-0.6392075,-0.20988569,-0.34221947,0.92
3.2917564,0.26709163,-0.19906072,-2.915711,2.5688286,0.022928864,-0.44127154,-2.4359796,-1.0510933,-0.42542604,1.22
2.7138145,-1.0254985,-0.44595766,-1.8293631,0.5228654,0.19017087,-0.027143944,-1.4480246,-0.14037615,-0.49634337,1.36
3.7724583,-1.0785456,-0.3498494,-0.2643727,-1.3028417,-0.12544942,0.6029962,-2.1788747,0.6074086,0.17930925,1.5
-1.7999077,0.76102906,-0.23306605,-0.15015087,0.49482998,-0.7376129,-1.0883318,-1.416848,-0.17591028,-0.14573768,1.02
0.7156257,-1.5037905,,-1.0219369,0.8422354,-1.3436171,-1.0150876,0.5558801,0.29060835,2.0776024,2.5
1.4877183,-0.28191528,,12.047202,-3.2662234,-2.0561173,-1.5695277,-0.2469591,,0.1919543,0.74
0.72902125,-1.1888889,-0.23695894,-1.9384388,0.45323616,-0.025238045,-0.35149914,-0.5540624,-0.87629396,-0.55176336,1.38
7.721316,-0.22360265,-0.42839876,-1.1156011,1.4108357,1.1066862,-0.05734983,-1.4275196,-0.937661,-0.45209724,1.34
2.226406,-2.7728522,-0.41031525,0.4128347,-2.09624,-1.0011426,-0.3478849,-1.1787263,2.4847224,2.0115936,1.78
4.756941,-0.29702315,,-0.32438838,1.3976462,0.17666894,-0.0917654,-0.97998077,,-0.15944114,1.86
-0.19474155,-0.6838716,,-0.4744091,-1.0209118,-1.6076101,-1.0082289,-1.0093104,-0.19514856,-0.67996764,0.78
3.8922648,-1.4340203,,-0.42426538,-1.6806301,-0.4676122,-0.5027581,-0.17699087,-0.008121341,1.7259129,2.48
-0.5275788,-1.935179,-0.3223946,-0.25193715,-0.4852274,-2.0530353,-1.0752093,1.2056562,-0.3046029,1.2176251,1.82
5.5095367,0.06310955,-0.27153593,-5.7835402,7.8352966,1.3291894,1.4547975,-1.5258111,-0.21290024,-0.21719384,1.18
5.9689107,-3.3663926,0.2685735,-1.0863482,-0.9436838,1.0112572,-0.40283912,-0.3186623,2.6218305,2.47644,2.98
0.26391882,-1.9765599,-0.39503795,-0.6843923,-0.72300893,-1.2514743,-0.88267064,-0.50157154,-0.35063592,-0.15252706,1.24
2.0718887,-1.846995,,-0.825021,-0.8659328,-1.4296602,-0.7464397,-0.3711874,-0.21312097,-0.0367525,1.62
1.7848362,-0.44245028,-0.34961158,-1.2728838,-1.0212327,-1.3055074,-1.3138404,-0.8197393,-0.2929608,-0.06445364,0.98
-1.1826771,-1.9309096,,0.27210557,-1.5299088,-1.9484502,-0.7836808,-0.10273681,-0.39862955,0.53085977,1.42
-0.3016979,-1.9912513,,-1.652809,-0.13293976,-1.0841802,-1.4789786,-0.21285449,-0.32810608,-0.64797586,0.92
-0.40798622,0.28193322,,-1.3622153,1.3465216,-0.96519566,0.31274983,-2.401286,-0.34879744,-0.24046972,0.96
4.336247,-3.201399,-0.6067053,-2.0564096,1.1572549,1.2153132,0.2668675,-0.3684932,3.0343885,4.3571844,3.0
6.8873835,0.16637492,-0.46560267,-0.4256487,3.5685883,0.34365228,0.50910276,-2.1088388,-0.37357575,-0.52298766,1.22
1.8830994,-0.7791504,-0.25277886,-0.9194693,1.2005802,0.10261778,-0.15799771,-0.7078903,-0.87671804,-0.3565007,1.5
6.4667864,-3.005258,0.24713974,0.30725017,1.5124977,-0.8838702,-0.9317325,-0.19499327,0.10231212,-0.2792927,1.64
-2.0792267,0.6871157,-0.17074305,0.09428631,0.73547375,-1.1880355,-1.6196527,-1.1737415,-0.08973925,-0.16780856,0.88
0.68381524,-2.0284216,,0.27582508,0.04381322,-0.94678426,-0.9625103,-0.49677923,-0.21416523,-0.6892444,1.26
-1.0498465,-1.0190865,-0.38134348,0.3252347,-2.041575,-1.7679678,-0.7961398,-1.5394028,-0.26109618,-0.4664104,0.4
2.6105075,0.7811023,-0.26597378,-1.2123462,-0.36149246,-1.201458,-1.2586104,-1.3262682,-0.30074885,-1.4998028,0.94
1.2026832,0.11100432,-0.31534323,-1.4666873,0.7512832,-1.5106266,-0.7597818,-1.4893847,-0.3400728,-0.21266489,0.2
-1.5413035,-2.4366794,-0.1087479,0.86273384,-0.39974943,-0.8911229,-0.9433637,0.14467938,-0.16569677,-1.3350487,1.06
0.85351074,-0.8565664,-0.43935794,-1.9831424,0.5491681,-0.23507392,-0.58311,-1.5037742,-0.2804863,-0.14347096,1.46
-1.2552401,-3.0783415,,1.5273398,1.043793,-0.025718635,-0.58058846,-0.014273223,-0.029321298,0.38561043,1.92
-0.067027025,-2.9951274,,0.08414825,-1.0241245,-1.9264773,-1.0088704,-0.24198997,-0.38092145,0.77378935,1.04
-1.8480029,0.05390171,-0.41647837,-1.918249,0.024346612,-0.35115942,-0.57528573,-1.5825844,-0.16669978,-1.6171757,0.9
-0.8404579,-2.5521963,-0.41928256,-0.8892138,0.52408004,-1.0711595,-1.0588545,-0.3912325,-0.2735784,-1.5416254,1.32
-1.2981588,-2.1597605,-0.4716867,-2.5649467,0.7968574,0.2989969,-0.55896175,-0.0054887845,-0.09152057,-1.6966325,1.56
0.029345255,0.8801291,,-1.8869938,0.2146772,-0.39225817,-0.4430422,-0.2570537,-0.1939088,0.05779916,1.62
-1.6179689,-0.4020612,-0.3516562,-1.7897146,0.6393597,-1.3946291,-0.618986,-1.4579539,-0.37467605,-1.7165173,0.9
1.8772317,0.29965603,,-0.997453,0.74840575,-1.5933806,-0.9278852,-0.12858519,-0.50169307,1.5760776,2.26
3.777345,-1.1711162,-0.42185405,-3.6288855,2.845285,0.17991775,-0.900524,-0.7404065,-0.4279631,-0.53367037,0.96
2.3667963,0.56528634,,0.14101416,0.25853306,-1.5352691,-0.78413886,-1.3133681,-0.12463181,-0.45708814,0.66
2.17711,-1.0895288,,-0.3106666,-0.7799671,-1.4458356,-0.8914096,-2.0724676,0.9753956,1.8954905,1.68
1.6320467,-0.19137204,,-1.8262659,0.5048412,0.14638913,-0.3992076,-0.58150685,,0.18148611,1.94
1.9237217,-1.4645725,-0.4475191,-2.1000526,1.2155852,0.09849019,-0.4205599,-0.66296816,-0.13616933,0.68973976,2.04
8.895803,-1.0662,-0.4242565,-4.2322826,4.294803,0.6863661,1.183056,-0.82164,2.6454709,0.81505156,2.36
4.6401415,-1.393586,-0.32263178,0.13355556,-0.61092275,-0.17472516,0.45526075,-1.9637159,3.4238586,0.4865834,2.0
0.49921924,-1.1500927,0.15174198,0.8570979,0.5175117,0.048565127,-1.2498572,-1.6331446,-0.20593646,-1.5538425,0.92
-1.197666,-3.0089748,-0.26546136,-1.2832087,0.814057,-1.0873196,-0.66637814,0.6221805,-0.26259324,0.31408894,1.42
-1.0807245,0.3459125,,-0.4645686,-1.5212286,-0.367005,-0.9537331,-0.768702,-0.15334526,-0.48665252,0.36
5.9006186,-2.4581046,-0.38854653,-0.38431844,0.20002845,2.516182,-0.72311044,-0.2106554,-0.4109621,-0.57891345,1.14
5.3774495,-3.129258,,-1.5365305,-0.07070811,-0.05089704,0.51150054,0.99797964,3.2615156,6.108616,3.74
-0.8022336,0.33095372,-0.52029365,-1.7137542,-0.2938686,-1.612429,-0.9633275,-2.498726,-0.23224866,-0.11066501,0.5
-2.1233368,-0.9430593,,0.7166847,0.048293617,-0.68940765,-0.96472085,-1.5433341,-0.22000939,-0.14359899,1.08
4.2874174,-1.6868168,-0.47852397,-1.2392793,0.1351589,-1.1081232,-1.1551623,-0.24593681,-0.24684155,-0.40939793,1.64
3.6855705,0.62071234,,-1.5415751,1.082122,-0.9625107,-0.5439107,-0.72948337,,-0.11742644,1.14
0.6569306,0.3229136,-0.36984444,-0.6482474,-1.0350608,-1.6294739,-0.48411536,-2.341277,0.19593717,-0.5383303,0.64
-0.3362542,0.19754866,,-0.15709057,-1.2011888,-1.0452764,-1.3361142,-0.18944749,-0.04034862,0.25764066,1.04
3.4094052,0.04770477,0.06836051,-2.9545336,4.071984,0.3453782,-0.6847868,-1.511434,-0.8784008,-0.5367085,1.74
0.5666077,-2.23541,-0.5800596,-1.9740154,0.26677582,-0.20144652,-0.010910094,-0.16554728,-0.2639262,-0.5586872,1.58
4.471473,-1.5291883,0.745382,0.0131464,0.4904522,-0.053630892,-0.08169237,-0.35264188,-1.0485471,-0.36767763,1.74
1.2360444,-0.27259842,,-1.8993937,0.8062381,-1.1523385,-1.2377884,-0.102420636,0.14925233,0.41716242,1.34
-0.08483052,-3.9146793,,0.443306,-1.6039872,-0.7633641,-0.111943126,3.3367424,1.6255293,4.170082,2.72
-0.48833555,0.37324625,-0.44347632,-0.6535652,-0.21807788,-1.6132302,-0.98818284,-1.746501,0.0893574,-1.3140138,0.9
5.053289,0.7011833,-0.40938318,-3.301379,6.228029,0.4653806,-0.33845964,-1.7029994,-0.24943621,-0.28592268,1.22
-1.009206,0.02000244,,3.6346047,-0.9515232,0.05743158,-1.4433812,-1.4742591,-0.29155725,-0.1649519,0.54
0.012193769,-1.4363225,-0.4136763,3.9711592,-3.7511964,-1.8002267,-1.6561841,-0.7022257,-0.3795594,0.15837267,1.42
6.1435084,0.42406625,,-0.9347314,2.1187656,-0.6738154,-1.0962064,-1.3336905,-0.10923396,-0.43800327,0.88
-0.9103321,-1.9065843,,4.0537295,-1.3509269,0.072996736,-0.7757113,0.34848115,0.02646187,0.002182939,1.76
2.158809,0.6433226,-0.25800255,-1.3360244,1.6301415,0.19762032,-0.7059963,-1.3665403,-0.05655037,-1.6966621,1.16
-0.093575165,-1.1689067,-0.47832358,1.9048178,-1.8717867,-2.10855,-0.6620388,-0.6148291,-0.36201772,-1.6661981,1.04
0.013662711,0.45880926,,0.4780229,-2.0141175,-1.9979812,-0.9405439,-1.5660803,-0.13829544,0.61766565,1.18
0.33094588,-1.2743452,,0.32737762,-1.1905078,-1.9864233,-1.185672,0.16804513,-0.34963447,1.5468081,1.72
-0.8306742,-2.104586,-0.46905202,0.77816665,-1.7912704,-2.0952954,-0.8316181,-0.26912925,-0.26484662,0.025053397,1.22
-1.1313725,0.79659,,0.18580014,-1.6012405,-1.991486,-0.93936884,-1.2297046,-0.29040575,0.15666656,0.9
1.8793701,-1.3903257,-0.3006173,3.6127765,-3.2701662,-2.1048245,-1.3511354,-0.6158499,-0.3341882,-0.5052332,0.6
7.677207,-1.3232994,-0.46466094,0.15693639,0.503881,-0.5891423,0.3607161,-2.34112,0.09011201,-0.40329438,1.52
-1.5331947,-2.7182217,,0.08459562,-0.9963825,-1.4058007,-0.40865868,-0.06368837,-0.35046732,0.0074631944,1.2
-0.039865717,-2.7892466,,-1.553133,-0.2918337,-1.5266325,-1.206713,0.1600098,-0.13739698,-0.62562644,1.16
7.7367077,-2.2786336,-0.35409576,-2.3616502,5.4929667,1.3804182,1.1824453,0.30681998,-0.17602108,-1.7718346,2.5
0.35222363,-1.6015048,0.039131,-1.0374856,-1.0965531,-1.3145168,-1.4593034,0.07126275,-0.09672275,-1.3699515,1.34
4.4002376,0.60909545,-0.3562603,-1.4837149,3.9046674,1.0623412,1.3859345,-2.5342832,-0.32568446,-1.6642932,1.38
0.8512409,-1.2036268,-0.2288689,-1.2473618,-1.0043778,-1.20169,-1.3134052,-0.042631514,-0.36776564,1.3541772,1.52
4.2824717,0.8647831,,-0.087465614,-2.025968,-1.9652053,-1.3098488,-2.3458931,0.51813835,2.5579777,1.9
-0.98513716,-2.7473967,-0.18070978,-0.32079312,-1.3654163,-1.2115,-1.7312005,0.2576174,-0.3841605,-0.07874507,0.96
-0.4129181,-1.1632752,,2.7302911,-0.6737508,0.55962193,-1.2486957,0.076846346,-0.8065521,-0.14828007,1.12
-0.33479667,-0.69825464,,2.1814127,-2.9726467,-2.4739091,-1.2002733,0.91906464,1.180288,2.5918436,2.08
3.3542557,0.32031712,,-0.8547746,-0.83620965,-1.3992972,-0.42214388,-0.5661175,,2.3110497,2.06
5.3064547,-3.4298248,,-1.9560585,1.1362835,1.636521,1.3837541,0.17953213,2.4728189,2.8176746,3.14
1.748704,-1.5121835,,-2.0701904,1.1856086,0.39403775,-0.48507047,-0.71516854,-0.3625266,1.3564304,1.86
4.119332,-1.6081139,,-1.4431752,-0.502315,-0.97185796,-0.089946106,-0.9699078,-0.16379401,-0.71853834,1.28
1.2006963,-1.2852247,,9.418175,-3.4876156,-1.8512444,-1.6299112,0.642002,,1.5565969,1.66
2.563177,-0.6334035,-0.38246554,-0.098862894,-0.7849056,-1.8803492,-1.2061516,-0.006352514,0.8379751,3.6405978,1.88
-1.1574211,-1.0542172,,-0.849346,-1.0923474,-1.5947284,-0.6321909,-1.5982431,-0.2902797,-0.7342386,0.74
2.1783204,-1.2943375,-0.18201059,-1.8044485,0.5931571,-0.307083,-0.013350144,-0.01425777,0.23162702,-1.0753659,2.22
-0.59287244,0.114167124,0.24895692,-3.2519615,2.4250686,0.98336786,-0.07193053,-2.455274,-0.093766704,-1.4975224,0.94
-0.5596107,-4.376878,-0.060668692,-1.7728696,1.0390102,-1.260135,-1.6463503,1.3062313,0.011441525,-1.4971488,1.5
6.235761,-1.3938046,,-1.4732616,2.4869244,0.39303958,0.33719355,-0.08442109,-0.12935212,1.5459366,2.72
0.15300995,-2.5675244,,5.055521,-0.8579211,0.21093841,-0.50581145,-0.5207146,0.5636773,0.8140506,1.94
-0.53502405,0.016176403,-0.36767098,7.023841,-3.6659222,-2.1299765,-1.532056,-1.4091953,-0.27562565,-0.10406233,0.06
2.8860703,-2.7580402,,0.63315654,2.2541614,1.0316497,-0.7437383,0.60152906,0.06670533,-0.44180006,1.54
1.6990312,-2.4664078,,-1.7414602,0.9721662,-0.605712,-0.7155251,0.120657906,-0.9273815,-0.07583839,1.62
0.90198934,-1.6067213,-0.39049298,-1.2226,-0.11984193,-1.3507625,-0.80571544,-0.80037177,-1.0696095,-0.60182095,1.08
2.7916784,-3.532888,,0.4098485,-1.9613068,-0.4048367,0.17223492,0.9397639,2.787114,5.8903055,3.5
0.57616436,0.12905835,,0.40257716,-1.8224452,-2.103935,-0.84353113,-1.779371,-0.41242924,-0.69218904,0.86
5.801791,-0.29540044,-0.43924773,-3.1399949,5.0859437,1.4653335,0.8262101,-0.9552612,-0.32729816,-0.44429833,1.5
8.500639,0.85263187,,-3.2674024,5.027751,0.28906524,1.9243416,-2.8497288,0.5556736,1.9955937,2.72
8.498214,-2.451831,-0.38789845,-1.8520777,9.648882,0.9391268,3.6373615,-0.01931665,1.898289,1.3871858,2.68
2.8216705,-3.116938,-0.46804407,-0.38412508,-0.7727558,-0.8861715,-0.9253104,0.6034793,-0.25878534,-0.48597407,1.52
3.3930268,-0.100663036,-0.28785622,-0.9836072,-0.29795066,-1.1086684,-1.0632918,-1.5116873,-0.3522357,-0.2473709,0.42
8.280557,-1.2250988,,-2.9819205,5.221127,1.2700742,0.75704855,0.3581256,-0.26278904,0.053936653,2.6
11.455967,0.26382864,,-1.1791087,9.0338335,-0.36551568,4.2352185,-0.52386546,,2.818008,2.44
4.8221364,-1.3276556,-0.37469092,-0.015706487,-0.8448844,-0.31872717,-0.08477113,-0.9852151,-0.3771633,0.9260276,2.14
0.3716367,-0.47501463,,-0.60995066,-0.9560592,-1.5620477,-1.1552203,0.42685062,,-0.14356871,0.98
-0.79492414,0.29009265,,0.5530546,-1.6426597,-2.1692953,-0.2608959,-1.7326936,-0.68220913,0.9618212,1.18
1.4853306,-0.19581433,-0.47253105,-0.28476152,-0.8338436,-1.7353516,-0.92969996,-2.1544456,0.48473552,1.312833,1.5
-1.0273794,-0.6470524,-0.14036657,-0.31056786,-1.0616952,-1.3800875,-1.503132,-0.5735563,-0.7776503,-0.41101947,0.62
-0.064004265,-0.42827386,-0.18971229,3.6592553,-1.1783462,-1.0123398,-1.5073853,-1.453761,-0.24036568,0.963926,0.84
10.497114,-3.2184968,-0.3565004,-3.3861773,6.0607214,1.5851128,2.432769,-0.16558519,4.642982,3.135472,3.7
0.52190995,-1.5328816,-0.40045124,-1.971623,0.5971804,-0.5591616,-0.6420685,-0.6533439,-0.37883884,-0.49948096,1.22
-1.0147414,-1.0054142,-0.3211992,-0.7276568,-0.51276547,-1.23801,-0.45618632,-1.9159309,0.3867945,-0.94815373,1.16
2.8102293,0.2786302,,-0.2757243,-0.2113345,-2.2539914,-0.8885772,-1.2998949,-0.7737896,-0.12848863,0.98
-0.7979572,0.26491684,-0.44860852,-0.85728484,-1.0942429,-1.6775731,-1.4521621,-0.474168,-0.019037262,0.23342702,0.62
-1.2019197,-1.4637097,-0.2603796,-0.31558353,-1.0283368,-1.2257084,-1.4552084,1.4915885,0.31726575,1.7679272,1.42
3.2433681,0.46485126,-0.3890537,-0.27812833,-0.37241563,-0.9662349,-0.8415268,-1.2982827,-0.82093024,-0.3738544,0.86
5.0400167,-2.6993911,-0.27880836,-0.9853552,0.041638102,-0.7401467,-0.61706465,0.38840914,-0.8336055,-0.5127207,1.62
-1.1716222,-1.6508892,-0.37344414,0.15718926,-1.8414265,-1.9724188,-0.69697386,-0.68112296,-0.24574207,-0.04591357,0.9
0.54836214,0.67899394,,0.47297338,-1.8690209,-1.7286268,-0.84199625,-2.0327575,-0.3956319,-0.094898246,0.84
-0.33705002,-0.56469387,0.2976477,-0.7558727,-1.1132765,0.26010305,-0.30819985,0.029040828,0.27745178,1.5880119,1.84
1.3031437,0.11267218,-0.2532698,0.36058345,-1.0139217,-2.1860037,-0.93537617,-1.5902834,-0.9381906,-0.35762212,0.44
0.46592832,0.07129469,,1.9678161,0.99645436,1.1180427,-0.09001764,-1.3973602,-0.19215444,-0.010937989,1.54
7.674481,-3.2118685,,-2.9591434,2.6436381,1.6138192,2.6164474,1.0204532,5.0182705,7.2907796,4.58
-0.43021753,0.25041056,-0.33565122,-0.7829836,-1.120376,-1.7056867,-1.0851272,-1.8300782,-0.49062866,-0.5107779,0.3
-1.3574909,-1.4239428,,1.023185,-0.25898582,-0.80492383,-1.1825846,-0.42553273,-0.30567405,-0.16519347,1.36
1.3220835,-4.1592994,,-1.3181313,0.23692782,-0.6311323,-0.5549003,5.3822494,,1.9439473,2.44
-1.3835686,-0.33988178,,0.1477428,0.988858,-1.43774,-1.4145176,-1.0253841,-0.16690737,0.24822238,1.08
8.144699,-3.7651622,-0.5470256,-1.0561221,2.4764125,0.45873076,0.7712164,1.3581649,2.342362,4.0164366,2.98
-0.026096746,-0.28130537,-0.34631187,-0.2050785,-0.76709014,-2.3188224,-0.72351694,-1.3212852,-1.1044422,-0.4620312,0.54
2.4930136,-0.67394817,-0.155741,-1.1414492,-0.4801839,-1.0932679,-1.4129503,-0.71311814,-0.34096184,0.07406885,0.56
1.9088737,0.004922852,-0.39319587,-1.0360096,-0.05279684,-0.7770783,-1.1763229,-0.26520586,-0.417274,-1.3169146,1.38
2.99945,-1.2852558,-0.43558764,-1.4059812,1.2979778,-0.7588781,-0.2073236,-0.6124021,-0.683068,-0.43003964,1.76
3.5155578,0.94814736,,-1.4083033,1.3303034,-1.138786,-0.4878215,-1.0702275,-0.33558464,-1.4543272,1.16
2.1740959,-1.5291098,-0.39757472,0.73027027,-2.0744882,-1.1868684,-1.4929166,-1.041596,-0.98970014,-0.51897764,1.04
3.8563755,-0.91957563,-0.409261,-1.9455144,1.1716983,-0.31290844,0.45093688,-1.0054889,1.9468936,0.8542252,1.8
-0.24982041,-0.19136408,0.5313019,-1.2065742,-1.1495659,0.58114773,0.32854402,-1.6766416,0.5721472,1.620449,1.9
1.0476339,-1.5959601,-0.4922288,-2.216601,0.56746954,-1.0997152,-1.4175082,-0.7499273,-0.39434886,-0.5144089,1.08
-0.07634154,-1.5365423,0.18271218,-0.65253615,1.4458534,0.17456377,-1.387281,-0.53661025,-0.22109923,0.6964851,1.7
4.120563,-0.61784595,1.1371119,2.0476356,-0.19406731,-1.6248326,-1.5793438,-0.4825045,0.12599924,-0.1158632,1.18
5.5013504,-0.26284438,,-1.1191531,-0.5118356,-1.1042222,-0.45427185,-0.69876647,,0.15554127,1.9
0.6283927,-1.007257,-0.43582216,-1.9284024,1.2497913,-0.3561743,0.22894895,-0.80839944,-0.4357905,-0.54520136,0.94
7.2001452,-3.8738463,-0.3011554,-3.1076288,6.2511697,2.23003,2.9812617,-0.005353016,1.9090623,2.423151,3.2
6.389279,-0.21827483,-0.23469248,-2.2804093,5.9895096,1.2832081,1.1754794,-0.7905669,-0.22425032,-0.13625047,1.46
0.1833538,0.39351365,-0.4107095,-0.8732933,-1.2883269,-0.9300889,-0.6265836,-1.7888447,0.5478942,-1.4275781,0.76
-1.1696554,0.0028145313,-0.18943492,-0.86551356,-0.61184067,-0.007942654,-0.66460556,-2.3940032,-0.1457861,-1.5064689,0.72
5.14681,-3.6972423,0.07391388,-1.9825162,1.5911102,1.2046398,0.4446873,-0.084271096,2.280024,2.096809,3.2
-0.093394205,-0.5031397,-0.21572173,0.3582901,-1.2468317,-1.9732676,-0.6229398,-0.6103549,-0.26733026,-1.4685488,0.9
-0.13536043,-3.0063593,,4.453924,-0.30559295,1.1088401,0.1324048,0.12600511,-0.22164176,0.044076134,1.44
2.9208522,0.124414325,-0.44805065,-1.9610547,0.6924531,-1.0181987,-0.8309485,-1.3383882,-0.30379674,0.6213922,2.0
1.8880502,-2.4567702,,-2.8871095,1.7292241,0.23170567,-0.49465367,0.11137788,-0.8977862,-0.06667411,1.76
0.5510341,-0.5082258,,0.34889272,-1.2818766,-2.0641778,-1.3814328,-0.6973747,-0.4187585,-0.042151164,0.62
0.3810954,-2.1767862,,3.94457,-0.19700523,0.1031218,-1.2312514,0.6813538,0.8246079,2.8858716,1.8
4.628665,-1.0643885,,-3.2676198,2.5973034,0.110038295,1.676506,-0.31752634,-0.12866816,1.8659031,2.28
1.8313786,-0.52695334,,-0.9631962,-0.6431208,-1.5820653,-0.9431519,-0.716727,-0.1435219,0.042984284,1.52
3.7280428,0.9061929,-0.19631642,1.3191282,1.4777855,0.918157,-0.3025918,-1.6117654,-0.09289885,-0.1685735,1.12
-0.80017674,-1.3604938,,-0.98302674,-1.4269109,-1.0022066,-1.2784853,0.75056964,-0.2919956,1.2770098,1.18
0.4131655,-1.1270518,,-0.97675866,-0.57404894,0.26189882,-0.13795727,-0.7410482,-0.2828586,-0.7154644,1.38
7.910465,-1.204768,,-0.49385267,3.2849782,0.27013278,-0.5647344,-1.6316636,-0.34885684,0.0008860808,1.86
-0.5199106,0.024429247,-0.40561616,0.008867703,1.5381348,0.33649266,-0.7970831,-1.987996,-0.031707183,0.007037841,1.44
1.9358602,1.0217144,,0.45908844,-1.5398804,-2.0041337,-0.9515992,-0.7174603,,-0.008797584,1.32
0.15436526,0.62640905,,-1.9693583,0.66719544,-1.0502264,-1.595287,-2.200216,-0.21052605,-0.61068094,0.68
1.9477398,-1.5449935,-0.38948655,0.08057615,-0.8539415,-1.475277,-0.49313432,-1.0593989,-0.33297282,-0.5450842,0.92
7.2209787,0.69561315,,-4.223113,5.6868505,0.46212545,-0.8935321,-1.6210403,-0.2727536,-0.61364245,1.2
0.9795797,-1.1935695,-0.46365172,-0.85250485,-0.78177446,-1.6860247,-0.88288873,-1.1212531,-0.13159734,-0.23244591,1.24
0.34665683,-1.315256,,-0.23124611,0.6212308,1.2200965,-0.12684101,-0.76718545,0.59740984,1.846875,1.72
-1.4055723,0.168659,-0.2032567,-0.3520303,-1.8231107,-0.6732787,-1.0684601,-2.3737347,-0.25716144,-1.591957,0.44
2.5834637,-1.2762215,-0.39352608,-1.278482,0.80718434,-1.0009891,-0.40845007,-0.9284797,-0.3118274,-0.5456469,1.34
-0.005210161,-1.4421707,,4.4487605,-0.83120674,1.0984858,-0.89543,-0.86682373,-0.8495983,-0.17842358,1.08
-1.4657545,-2.786976,,0.12021549,-0.85462105,-0.30976108,-0.7173245,-0.008688673,,1.6960605,1.7
0.5888215,0.06995314,-0.49249938,-1.8301955,1.100614,-1.2201302,-1.2278593,-1.5640666,-0.37523374,-0.4487611,1.04
3.5424035,-1.942474,-0.45008734,-1.3508537,0.71874315,-0.8780013,-0.40997103,-0.5995034,-0.26686254,-0.07331893,1.54
-1.3708816,-1.825113,,1.9296455,-0.22659446,-1.0793135,-0.6292674,-0.6472857,-0.20074746,-0.11853075,1.34
3.7624767,0.7691282,-0.11208105,-1.5738485,0.32458988,-0.79902947,-0.5087461,-1.3167696,-0.08651626,-0.12021425,1.64
