# c0 + a0 * (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|) + a1 * ((|feature_25 - feature_11|) + (feature_13 - feature_7)) + a2 * (|(feature_22 + feature_8) - sqrt(feature_14)|) + a3 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a4 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a5 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.435796291814397; Max AE: 2.49653139739946
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      a5                      c0
# all , -1.443390569561740e+00,  1.218332312919527e-01,  1.371338631148230e-02,  4.388198969647972e-02,  2.947917963344087e-01,  3.107622686621729e-03,  6.081313300103625e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         7|0|mult|2|0|abd|abd; (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|); $\left(\left|\left(feature_{8} feature_{1}\right) - \left(\left|feature_{3} - feature_{1}\right|\right)\right|\right)$; abs((feature_8 .* feature_1) - abs(feature_3 - feature_1)); abs((newdata$feature_8 * newdata$feature_1) - abs(newdata$feature_3 - newdata$feature_1)); feature_8,feature_1,feature_3,feature_1
# 1;  2; Unitless;                                         24|10|abd|12|6|sub|add; ((|feature_25 - feature_11|) + (feature_13 - feature_7)); $\left(\left(\left|feature_{25} - feature_{11}\right|\right) + \left(feature_{13} - feature_{7}\right)\right)$; (abs(feature_25 - feature_11) + (feature_13 - feature_7)); (abs(newdata$feature_25 - newdata$feature_11) + (newdata$feature_13 - newdata$feature_7)); feature_25,feature_11,feature_13,feature_7
# 2;  2; Unitless;                                         21|7|add|13|sqrt|abd; (|(feature_22 + feature_8) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{8}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_8) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_8) - sqrt(newdata$feature_14)); feature_22,feature_8,feature_14
# 3;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 4;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 5;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      ,  Feature 5 Value      
1634        ,  2.060000000000000e+00,  1.841903719656422e+00,  0.000000000000000e+00,  6.313170270548675e-01,  1.496854772366624e+01, -3.640600998477387e+00,  1.474892680476591e+00,  2.177092072832483e+02
1635        ,  2.980000000000000e+00,  2.152319791223371e+00,  0.000000000000000e+00,  1.450809334579963e+00,  1.048163770799713e+01,  2.453637040128679e+00,  1.513431476418780e+00,  2.155587513674961e+02
1636        ,  2.340000000000000e+00,  1.424219132916494e+00,  0.000000000000000e+00,  3.105526680812908e-01,  5.182633438506329e+00, -9.321737775090176e-01,  1.189930692109654e+00,  1.278483868020164e+02
1637        ,  1.280000000000000e+00,  1.147185078670898e+00,  0.000000000000000e+00,  1.542615310284413e+00,  6.649406779636482e+00, -4.863228379181925e+00,  1.147051572031821e+00,  4.350360861317792e+01
1638        ,  1.040000000000000e+00,  1.389994550543985e+00,  0.000000000000000e+00,  1.704415289303460e+00,  7.590208516408090e-01, -3.050633376092426e+00,  1.700866556086660e+00,  6.315644690257789e+01
1639        ,  1.620000000000000e+00,  1.543500025688179e+00,  0.000000000000000e+00,  1.504120146579598e+00,  9.578721869973769e+00, -4.528207874009709e-01,  1.108218920138476e+00,  1.010215934111563e+02
1640        ,  1.500000000000000e+00,  1.175162639520534e+00,  0.000000000000000e+00, -1.238919766302825e+00,  4.147442233511565e+01,  2.803795750347941e+00,  1.107238803858967e-01, -2.078275277232217e+00
1641        ,  1.360000000000000e+00,  2.002032740627320e+00,  0.000000000000000e+00,  5.337038454595451e-01,  2.016102856067225e+01, -8.812400587244119e-01,  1.623054785312864e+00,  1.971313659103994e+02
1642        ,  3.560000000000000e+00,  2.964902178783651e+00,  0.000000000000000e+00,  2.666722869459124e+00,  1.684095988093637e+01, -1.327167180744286e+00,  1.999859179825453e+00,  4.085519963229522e+02
1643        ,  1.080000000000000e+00,  1.171521040168731e+00,  0.000000000000000e+00,  1.338899809378160e-01,  7.655008020963734e+00, -6.641475602998923e+00,  1.796281074681971e+00,  6.564941717848198e+01
1644        ,  1.280000000000000e+00,  1.076049285724614e+00,  0.000000000000000e+00,  5.386887493994517e-01,  5.003349991445560e-02, -1.807747220626239e+00,  1.161993542740176e+00,  4.453018627814455e+01
1645        ,  7.000000000000000e-01,  1.073602377875671e+00,  0.000000000000000e+00,  1.037402907253059e+00,  7.920266780498913e+00, -1.174279097568624e-01,  3.906699472863178e-01,  3.876078546543003e+01
1646        ,  2.180000000000000e+00,  1.763569363954894e+00,  0.000000000000000e+00,  7.035284725347524e-01,  7.820207532029301e+00, -8.474868146454568e-01,  1.533710600410748e+00,  1.761949631080372e+02
1647        ,  9.600000000000000e-01,  1.232375858244044e+00,  0.000000000000000e+00,  2.776267027105050e-01,  1.300147639560997e+01, -1.449299170777587e-01,  1.210652749666507e+00,  1.982075111583439e+01
1648        ,  2.200000000000000e+00,  1.623774725942957e+00,  0.000000000000000e+00,  6.986146656029519e-01,  8.541982155514845e-01,  4.967202404108694e-01,  1.480749029360046e+00,  1.481856941330264e+02
1649        ,  5.800000000000001e-01,  9.505633451417881e-01,  0.000000000000000e+00, -9.775470280145615e-02,  1.357642010662161e-01, -2.284101016905023e+00,  1.129876845659657e+00,  3.849645980096498e+01
1650        ,  1.160000000000000e+00,  1.164790530193542e+00,  0.000000000000000e+00,  3.345599315433899e-01,  1.981893577159060e+00, -1.577618936733103e+00,  1.140807959158660e+00,  7.132411593547700e+01
1651        ,  2.000000000000000e+00,  1.964490054310796e+00,  0.000000000000000e+00,  2.444509737845278e+00,  1.365179672651966e+00, -1.908991173724177e+00,  2.328069428070707e+00,  1.407151299238536e+02
1652        ,  8.600000000000001e-01,  6.789879801035126e-01,  0.000000000000000e+00,  2.490413309120881e-01,  1.058428589973416e+01, -4.434646719420630e+00,  1.427482333199203e-01,  1.541012439509286e+01
1653        ,  1.660000000000000e+00,  1.638351326025708e+00,  0.000000000000000e+00,  5.197020768303341e-01,  1.977611479003833e+01, -7.902269728917289e-01,  1.436684073223566e+00,  9.874415105884123e+01
1654        ,  8.600000000000001e-01,  9.356625645484310e-01,  0.000000000000000e+00, -7.973533434768143e-02,  8.106469616491434e+00, -4.925460488616467e+00,  1.142920546042392e+00,  3.388246086836233e+01
1655        ,  1.300000000000000e+00,  1.692821850699229e+00,  0.000000000000000e+00,  5.324736749686567e+00,  3.789005246154112e+00, -6.538062045102979e+00,  1.249112145087577e+00,  9.739782874750948e+01
1656        ,  1.580000000000000e+00,  1.269485494869437e+00,  0.000000000000000e+00,  7.173280377946167e-01,  3.842457050708514e+00, -3.074433355899906e+00,  1.463876081415730e+00,  7.228685398593058e+01
1658        ,  1.980000000000000e+00,  1.389854743558788e+00,  0.000000000000000e+00,  2.388040561334053e-01,  8.893715550091809e+00, -2.969762976209531e+00,  1.364808960883089e+00,  1.154100242916230e+02
1659        ,  9.200000000000002e-01,  8.115732109741405e-01,  0.000000000000000e+00,  7.357335672903038e-01,  1.015418699741920e+01, -5.807085671141137e+00,  1.560027316164622e-01,  5.901454607311771e+01
1660        ,  2.620000000000001e+00,  2.629243660207392e+00,  0.000000000000000e+00,  1.492238732970647e+00,  1.554895908650253e+01, -3.045903161691562e+00,  1.306572309589305e+00,  4.423228983673839e+02
1661        ,  3.759999999999999e+00,  3.411825442865092e+00,  0.000000000000000e+00,  2.166185823529573e+00,  4.695144863099258e+01, -2.077750844536318e+00,  1.185428314793663e+00,  5.269747345110122e+02
1662        ,  1.220000000000000e+00,  1.157154024611155e+00,  0.000000000000000e+00,  1.097418897073472e+00,  3.571525814432668e+00, -4.362027534043418e+00,  1.568991351791798e+00,  3.064450512654010e+01
1663        ,  1.340000000000000e+00,  1.553633755975711e+00,  0.000000000000000e+00,  1.082341546989326e+00,  4.868853180167424e+00, -3.504326519303948e+00,  1.473648902693599e+00,  1.500265809004417e+02
1664        ,  4.600000000000000e-01,  4.470480420857059e-01,  2.130999084844670e-01,  1.512139956816873e-01,  7.389928090104981e+00, -4.535618112389326e+00,  9.405946385945393e-02,  6.372822278147540e+01
1665        ,  4.440000000000000e+00,  2.766952477508253e+00,  0.000000000000000e+00,  2.234709045975020e+00,  1.024056662924015e+01, -2.313763113655321e+00,  9.330621192212830e-01,  5.060459736186309e+02
1666        ,  2.280000000000000e+00,  2.401059311544281e+00,  0.000000000000000e+00,  2.133557769114000e+00,  2.046760950778825e+00, -1.873904721903759e+00,  2.198962865479576e+00,  3.021332606827805e+02
1667        ,  1.300000000000000e+00,  1.297646826608185e+00,  0.000000000000000e+00,  3.607240497571457e-01,  5.008331736091037e+00, -2.405185001486007e+00,  1.914070515338181e+00,  3.802847449046480e+01
1668        ,  2.980000000000000e+00,  2.873546439374125e+00,  0.000000000000000e+00,  1.954977704114507e+00,  3.182146781523322e+01, -3.584982565297360e+00,  1.441978476564782e+00,  4.257552005027175e+02
1669        ,  2.020000000000000e+00,  1.125200811144944e+00,  0.000000000000000e+00,  2.449273252605535e-01,  7.279032885893709e+00, -4.342408475389776e+00,  1.172557616458697e+00,  7.475237024163678e+01
1670        ,  1.060000000000000e+00,  1.262229779298380e+00,  0.000000000000000e+00,  7.493302749475561e-01,  8.639974447474401e-01, -4.467688707896249e+00,  1.117999227347197e+00,  1.343248203741623e+02
1671        ,  1.960000000000000e+00,  1.392353360768796e+00,  1.966027785915486e-02,  1.867314768627674e+00,  8.253929913301327e+00, -2.776802633456844e-01,  1.169265821322867e+00,  4.485884339182978e+01
1672        ,  8.000000000000003e-01,  1.424264862353794e+00,  0.000000000000000e+00,  9.831863922660884e-01,  1.867191979744061e+01, -2.746223753669797e+00,  1.199676186436183e+00,  6.665821213992990e+01
1673        ,  1.520000000000000e+00,  1.164486054911688e+00,  0.000000000000000e+00,  8.486028028076879e-01,  2.768990536333980e+01, -1.022645546420396e+00,  9.310739960680928e-02,  2.917753120911096e+01
1675        ,  9.000000000000001e-01,  1.075367718215753e+00,  0.000000000000000e+00,  1.279923266626334e+00,  2.580699044113331e+00, -6.564215978892694e+00,  1.148617277567832e+00,  7.251748619528037e+01
1676        ,  1.600000000000000e+00,  1.639461621845108e+00,  0.000000000000000e+00,  8.013831511700843e-01,  7.551139168698569e+00, -1.900286867845102e+00,  1.241645093935140e+00,  1.761813259936054e+02
1677        ,  5.199999999999999e-01,  1.114543533637393e+00,  0.000000000000000e+00,  5.125817776715008e-01,  4.434197382510952e+00, -5.109504128977497e+00,  1.494465075737536e+00,  5.367897836778528e+01
1678        ,  2.980000000000000e+00,  3.459529750368757e+00,  2.000000000000000e-01,  3.174348444240616e+00,  1.425535278193545e+01, -1.604118952457321e+00,  2.874280951175960e+00,  5.730823566840201e+02
1679        ,  1.980000000000000e+00,  1.705371358981632e+00,  0.000000000000000e+00,  1.701030426456641e+00,  2.391673598099562e+00, -1.359273358421829e+00,  2.035949599792328e+00,  1.018998968927361e+02
1681        ,  2.400000000000000e-01,  6.293366337069709e-01,  0.000000000000000e+00, -3.348467638223150e-01,  2.087828431777638e+00, -3.793384943801380e-01,  1.167695212013716e-01,  5.017661938370225e+00
1682        ,  2.560000000000000e+00,  2.303520928471483e+00,  0.000000000000000e+00,  2.315067979743375e+00,  6.020166744610627e+00, -4.955395453479268e+00,  2.587799309739037e+00,  2.527240910364457e+02
1683        ,  1.160000000000000e+00,  4.107293626076026e-01,  0.000000000000000e+00, -7.483111736846336e-01,  1.522197251733091e+01, -1.237919454174609e+01,  8.085795477534304e-02,  6.577691616863230e+01
1684        ,  1.140000000000000e+00,  1.132085541150312e+00,  0.000000000000000e+00,  3.586507177033167e-01,  9.242158939639467e-02, -2.596483245354781e+00,  1.340320396686546e+00,  6.365464404881520e+01
1685        ,  6.000000000000000e-01,  7.835680257358026e-01,  0.000000000000000e+00,  1.861492978999348e+00,  2.833238410828521e+00, -6.280062364313385e+00,  1.213720079856701e-01,  4.813771587383649e+01
1686        ,  1.680000000000000e+00,  1.277560676309867e+00,  0.000000000000000e+00,  1.008575523563811e+00,  1.915482619909611e+01, -2.702567848807543e-01,  3.877453116316077e-01,  5.838194873486695e+01
1687        ,  1.680000000000000e+00,  2.126054738595581e+00,  0.000000000000000e+00,  1.055799175229619e+00,  2.177287658826671e+01, -5.334153361863046e+00,  1.507759915114478e+00,  2.832744555963347e+02
1688        ,  1.560000000000000e+00,  1.439821824413119e+00,  0.000000000000000e+00,  4.133426335736542e-01,  1.618486737641765e+01, -3.050937442387079e+00,  1.230366679689881e+00,  1.063711788981154e+02
1689        ,  1.100000000000000e+00,  9.218098306548476e-01,  0.000000000000000e+00, -1.570265233264353e-01,  2.056287441313819e+01, -7.186570020184982e-02,  7.747889615279860e-02,  1.001935529463279e+01
1690        ,  1.400000000000000e+00,  1.888846046605059e+00,  0.000000000000000e+00,  1.446184956240958e+00,  4.017652338223407e+00, -1.066337383027613e+00,  1.752047163099127e+00,  1.865508286539681e+02
1691        ,  4.999999999999999e-01,  1.429953807607353e+00,  2.000000000000000e-01,  1.467294516791175e+00,  2.553081889898053e+00, -6.000641682840583e-01,  1.359474582249504e+00,  1.680686715143118e+02
1692        ,  1.940000000000000e+00,  1.518114672351405e+00,  0.000000000000000e+00,  1.758726697480890e+00,  1.346381448339795e+00, -2.088353886001182e+00,  1.801621457998686e+00,  7.651715110639064e+01
1693        ,  9.000000000000001e-01,  1.163452587683538e+00,  0.000000000000000e+00, -8.466687178432658e-02,  2.118136421672696e+01, -1.363740910892346e+00,  1.196148536720714e+00, -5.664408732807549e+00
1695        ,  1.160000000000000e+00,  1.172483872750096e+00,  0.000000000000000e+00,  2.064278841624433e-01,  1.014869544675080e+01, -1.437093045962203e+00,  1.569684534328308e+00,  1.165405468818262e-01
1696        ,  1.420000000000000e+00,  1.411242730793939e+00,  0.000000000000000e+00,  8.342130740064925e-01,  1.329508100208218e+01, -6.471637724321424e+00,  1.270753774925843e+00,  1.378984966035665e+02
1697        ,  1.280000000000000e+00,  1.708135901354740e+00,  0.000000000000000e+00,  2.123697519838233e+00,  1.604553005369934e+01, -1.909394191419357e-01,  1.266166987822423e+00,  8.249143306374788e+01
1698        ,  1.740000000000000e+00,  1.657583940010115e+00,  0.000000000000000e+00,  1.558773999171125e+00,  5.497405326077780e+00, -1.293676789322587e+00,  2.233470985727840e+00,  5.873115879267061e+01
1699        ,  1.620000000000000e+00,  1.396382560758678e+00,  0.000000000000000e+00,  1.002658892946878e+00,  1.513330081530039e+01, -3.593040607871813e+00,  1.177903620546384e+00,  8.656092825262506e+01
1700        ,  7.200000000000000e-01,  9.542900057780290e-01,  0.000000000000000e+00,  2.495636542214319e-02,  1.932091910191220e+01, -7.206655861997642e-01,  1.290958097695913e-01,  2.308220623609396e+01
1701        ,  1.000000000000000e+00,  1.349725006465567e+00,  0.000000000000000e+00,  8.852180203066045e-01,  5.847168069105951e+00, -1.589522213119275e+00,  1.246408233072710e+00,  8.233969541091970e+01
1702        ,  2.160000000000000e+00,  2.222523317088026e+00,  0.000000000000000e+00,  2.414086833325437e+00,  3.560609724500853e+00, -3.123199468843978e+00,  2.934997166471615e+00,  1.748240200484780e+02
1703        ,  8.800000000000001e-01,  9.694581558867038e-01,  0.000000000000000e+00,  6.801198698879110e-01,  5.234603180905921e+00, -3.692754854225029e+00,  2.318658194069718e-01,  9.665741571564151e+01
1704        ,  3.720000000000000e+00,  4.345107318686435e+00,  0.000000000000000e+00,  3.615932187650110e+00,  2.722928428235025e+01, -1.005389530227151e+00,  2.709508271838081e+00,  6.977704479621318e+02
1705        ,  2.080000000000000e+00,  2.521291781079588e+00,  0.000000000000000e+00,  3.183827236771184e+00,  6.357155184091170e+00, -1.806514782405535e+00,  1.291293350413668e+00,  3.657770770096960e+02
1706        ,  1.580000000000000e+00,  1.591473908884306e+00,  0.000000000000000e+00,  1.757182027299714e+00,  1.268588342520190e+01, -3.144047553443857e+00,  1.304482807192483e+00,  1.122109283841571e+02
1707        ,  6.600000000000000e-01,  1.160898435171577e+00,  0.000000000000000e+00, -4.283342502556826e-01,  2.074665093132631e+01, -1.371371209584900e+00,  1.154202665083252e+00,  1.299212820820894e+01
1708        ,  2.400000000000000e-01,  5.054318665956264e-01,  0.000000000000000e+00,  2.758865450636807e-01,  9.774111271798276e-01, -8.335305923237945e+00,  3.361240951903617e-01,  3.763904617174382e+01
1709        ,  1.300000000000000e+00,  1.059711354931516e+00,  0.000000000000000e+00,  1.147820196424649e+00,  6.002775295442127e+00, -4.600617840094666e+00,  8.446928594211451e-01,  5.866051401375019e+01
1710        ,  8.600000000000001e-01,  1.500371087417808e+00,  0.000000000000000e+00,  2.221032938112223e+00,  1.434817890076514e+01, -2.547512676100710e+00,  1.384438808556683e+00,  4.136626363526727e+01
1711        ,  1.040000000000000e+00,  8.233652997554143e-01,  0.000000000000000e+00,  5.709526567420719e-01,  8.983747592812534e-01, -6.729844828814953e-01,  3.069757750620158e-01,  2.329470718134213e+01
1712        ,  1.500000000000000e+00,  8.012909396985397e-01,  0.000000000000000e+00,  1.766916137524529e-01,  3.518408726297324e+00, -4.133391208414073e+00,  3.119738810857753e-01,  6.847597422224521e+01
1714        ,  1.280000000000000e+00,  8.922952435051760e-01,  1.348098013596855e-01,  4.382477620202225e-01,  1.862980796668025e+01, -1.182799191183477e-01,  1.280732567316814e-01,  4.418542454382053e+01
1715        ,  1.000000000000000e+00,  1.126139809917006e+00,  0.000000000000000e+00, -5.651651153391068e-02,  1.215239849399208e+01, -1.786827450157878e+00,  1.477939944530581e+00,  3.116551464945183e-01
1716        ,  3.800000000000000e-01,  1.092668838001765e+00,  0.000000000000000e+00,  1.049926584572673e+00,  4.028949253119059e+00, -6.923071206659922e+00,  1.319462661553424e+00,  6.957163562040228e+01
1717        ,  7.000000000000000e-01,  1.040651112321234e+00,  0.000000000000000e+00,  2.260961655444377e-01,  2.188136645946337e+00, -1.065594758815781e+00,  8.983648402136251e-01,  5.048773348317525e+01
1718        ,  2.160000000000000e+00,  2.203284588330168e+00,  0.000000000000000e+00,  2.358334868079377e+00,  1.466417900702637e+01, -1.531926627278340e+00,  1.651343750389648e+00,  2.211193624304374e+02
1719        ,  2.580000000000001e+00,  2.021717324412699e+00,  0.000000000000000e+00,  8.500922643987900e-01,  2.499781374825347e+01, -4.391593107996017e+00,  1.256945036017020e+00,  2.540162265887331e+02
1720        ,  1.820000000000000e+00,  1.687163676237771e+00,  0.000000000000000e+00,  2.185443385387146e+00,  1.054319584090920e+01, -1.342841892287010e+00,  1.791008820940360e+00,  6.408167459290625e+01
1721        ,  8.000000000000003e-01,  1.349856105866342e+00,  0.000000000000000e+00,  8.567346872265278e-01,  2.204580956609655e+00, -2.305331852406414e+00,  2.026936386718072e+00,  3.563884406340582e+01
1722        ,  9.399999999999998e-01,  1.329067638579947e+00,  0.000000000000000e+00, -3.028164011968004e-01,  7.465565882619170e+00, -4.682359270165084e+00,  1.144594579385930e+00,  1.684584720030173e+02
1723        ,  1.420000000000000e+00,  1.121777362980770e+00,  0.000000000000000e+00,  4.314528464620249e-02,  2.328550468816008e+01, -3.171848230081301e+00,  3.730562106049681e-01,  7.024002113041166e+01
1725        ,  1.760000000000000e+00,  1.494098761626679e+00,  0.000000000000000e+00, -1.049826114197024e+00,  2.540950424661208e+01,  3.848341737271969e+00,  1.431910655262356e+00,  2.395155154721069e+01
1726        ,  2.320000000000000e+00,  1.717459282138855e+00,  0.000000000000000e+00,  6.907500826290113e-01,  5.514585971699940e+00, -4.725227810067532e+00,  1.833244137822665e+00,  1.983751302850779e+02
1727        ,  1.000000000000000e+00,  9.894032222306547e-01,  0.000000000000000e+00,  1.319586544955767e+00,  4.314795065064843e+00, -1.821072069803799e-01,  3.042015441055683e-01,  2.562957697068623e+01
1730        ,  1.600000000000000e+00,  2.036577950500972e+00,  2.000000000000000e-01,  9.054425401269877e-01,  3.318205075979392e+01, -5.522156833342003e+00,  1.301063900504978e+00,  3.251854649380656e+02
1733        ,  9.000000000000001e-01,  1.202279723444633e+00,  7.243408877259772e-03,  3.819747538937723e-01,  2.063396518382308e+01, -2.574654801145012e+00,  1.739040622665281e-01,  1.083851631207872e+02
1734        ,  2.860000000000000e+00,  2.456354503207683e+00,  0.000000000000000e+00,  2.690504071340989e+00,  1.262423318020528e+01, -1.985692006280887e+00,  1.999799484154191e+00,  2.718866159171256e+02
1735        ,  2.040000000000000e+00,  2.367404744818969e+00,  0.000000000000000e+00,  1.987507246081872e+00,  7.591414186561696e+00, -1.669853325477326e+00,  3.559504959283630e+00,  1.406182985815798e+02
1736        ,  1.220000000000000e+00,  1.255449062201333e+00,  0.000000000000000e+00,  1.457416211494083e+00,  3.524819958316868e+00, -2.713369864093830e+00,  1.158841412677798e+00,  6.399422800122840e+01
1737        ,  3.800000000000000e-01,  6.977098479075934e-01,  0.000000000000000e+00, -4.591784164893302e-01,  5.744370859687621e+00, -1.153771457690419e+00,  2.359907681088254e-01,  1.538429242953820e+01
1741        ,  1.020000000000000e+00,  1.341901514640014e+00,  0.000000000000000e+00,  1.760991641512137e+00,  1.065120325753085e+01, -1.076134945232186e+00,  1.055885500655549e+00,  3.511217024518572e+01
1742        ,  1.540000000000000e+00,  1.449510549601279e+00,  0.000000000000000e+00, -7.602927589547642e-02,  1.028681292229391e+01, -4.051014071597581e+00,  2.021122870308517e+00,  9.381164254047272e+01
1743        ,  1.140000000000000e+00,  1.352974055879023e+00,  0.000000000000000e+00,  9.650650535055061e-01,  8.433306587787612e+00, -5.357576428036084e+00,  1.165396526409372e+00,  1.297352863197840e+02
1744        ,  1.160000000000000e+00,  9.057694440124374e-01,  0.000000000000000e+00,  1.645814694792662e-01,  1.926754762945585e+00, -3.641541035720826e+00,  1.105325780670114e+00,  2.739115772634078e+01
1745        ,  1.220000000000000e+00,  1.537137197498768e+00,  0.000000000000000e+00,  1.054053646091418e+00,  5.681316752340479e+00, -3.102823086734122e+00,  1.570981471693250e+00,  1.273393378238622e+02
